Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cust_id,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services
0.0,0.0,Female,bachelor's degree,divorce,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,2194.59,32.0,2.67,1.0,8.0,9.0,1.0,3.0,23.0,1.0,5.0,712804.0,832531.31,39,Central,Freelancer,3137,3137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,bachelor's degree,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,24,Central,Student,374,374,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,84.63,15.0,1.67,1.0,3.0,3.0,1.0,2.0,12.0,1.0,3.0,1093.0,2043.0,34,Northeastern,Professional,1825,1825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,vocational certificate,married - registered,5.0,5.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,15.0,1.88,1.0,3.0,7.0,1.0,1.0,8.0,1.0,2.0,18434.0,18434.0,39,Eastern,Corporate Employee,4254,4254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,42,Western,Corporate Employee,3314,3314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,Female,high school,divorce,11.0,9.0,4.0,4.0,5.0,0.0,0.0,1.0,85833.36,127.0,4.23,2.0,11.0,11.0,1.0,2.0,116.0,2.0,10.0,276034.6,252778.52,50,Eastern,Entrepreneur,2931,2931,0.2307692307692307,0.3076923076923077,0.0769230769230769,0.2307692307692307,0.1538461538461538,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Central,Corporate Employee,390,390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,single,5.0,5.0,3.0,0.0,3.0,1.0,0.0,2.0,400.08,604.0,20.13,2.0,39.0,154.0,1.0,11.0,450.0,1.0,32.0,70636.04,70236.78,30,Southern,Entrepreneur,2957,2957,0.0,0.2307692307692307,0.6153846153846154,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,11317.51,35.0,2.06,1.0,4.0,4.0,1.0,1.0,31.0,1.0,4.0,16965.0,10805.75,28,Central,Corporate Employee,2509,2509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,master's degree,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,4.78,10.0,2.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0,2.0,24754.82,24751.4,38,Central,Corporate Employee,3684,3684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,others,married,10.0,8.0,10.0,1.0,4.0,1.0,0.0,2.0,1111442.03,49.0,2.33,1.0,11.0,3.0,1.0,2.0,46.0,1.0,11.0,925700.0,632609.66,53,Central,Entrepreneur,3007,3007,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0.0,0.0,Female,high school,widow,7.0,6.0,3.0,1.0,2.0,2.0,0.0,1.0,10295.33,18.0,1.5,1.0,4.0,3.0,1.0,1.0,15.0,1.0,3.0,21209.65,21516.55,48,Central,Corporate Employee,2550,2550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,42614.11,1077.0,34.74,1.0,80.0,1019.0,1.0,76.0,58.0,1.0,6.0,194370.0,168979.0,37,Eastern,Entrepreneur,740,740,0.0588235294117647,0.1764705882352941,0.4705882352941176,0.0588235294117647,0.1764705882352941,0.0,0.0588235294117647,0.0,0.0,0.0
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,4691.61,15.0,1.88,1.0,4.0,4.0,1.0,2.0,11.0,1.0,4.0,9698.0,5580.0,51,Central,Corporate Employee,869,869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,2.43,59.0,4.21,1.0,14.0,19.0,1.0,4.0,40.0,1.0,10.0,17177.0,17179.0,45,Central,Corporate Employee,540,540,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,11966.7,11.0,1.38,1.0,2.0,5.0,1.0,1.0,6.0,1.0,2.0,105826.4,97652.4,44,Central,Unemployed,3250,3250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,married,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,10642.47,7.0,1.17,1.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,8460.0,35015.0,52,Western,Unemployed,1372,1372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,single,5.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,12254.57,67.0,2.79,1.0,7.0,9.0,1.0,2.0,58.0,1.0,5.0,39900.0,34052.96,43,Southern,Corporate Employee,1146,1146,0.0909090909090909,0.1818181818181818,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,bachelor's degree,married - registered,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.33,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4550.0,4550.0,45,Northeastern,Entrepreneur,3020,3020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,Unknown,single,5.0,5.0,2.0,0.0,4.0,0.0,0.0,1.0,77046.68,26.0,1.86,1.0,5.0,6.0,1.0,3.0,20.0,1.0,4.0,123781.84,51029.0,40,Central,Corporate Employee,2832,2832,0.0588235294117647,0.0,0.0,0.0,0.9411764705882352,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,married - registered,9.0,9.0,4.0,1.0,4.0,0.0,0.0,2.0,11501.46,269.0,8.68,2.0,19.0,156.0,1.0,12.0,113.0,1.0,9.0,1128010.49,1149055.19,41,Northeastern,Entrepreneur,2784,2784,0.125,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,less than high school,widow,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Central,Freelancer,1354,1354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,married,6.0,6.0,2.0,1.0,3.0,1.0,0.0,1.0,1845.09,34.0,2.0,1.0,5.0,11.0,1.0,3.0,23.0,1.0,4.0,11585.0,17537.08,46,Southern,Entrepreneur,1036,1036,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.0,Female,vocational certificate/ diploma,single,4.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,400.85,86.0,3.19,1.0,6.0,17.0,1.0,2.0,69.0,1.0,5.0,17442.0,17095.34,39,Northeastern,Student,3019,3019,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,single,4.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,92.09,51.0,3.0,1.0,14.0,10.0,1.0,3.0,41.0,1.0,11.0,39635.87,40352.17,29,Northeastern,Corporate Employee,3990,3990,0.0,0.0357142857142857,0.6071428571428571,0.3214285714285714,0.0,0.0357142857142857,0.0,0.0,0.0,0.0
1.0,0.0,Female,bachelor's degree,married,5.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,1448.87,35.0,1.94,1.0,6.0,13.0,1.0,2.0,22.0,1.0,4.0,14208.14,12820.75,51,Central,Other,1397,1397,0.1818181818181818,0.0,0.5454545454545454,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,24209.85,72.0,2.57,1.0,6.0,24.0,1.0,2.0,48.0,1.0,5.0,41735.0,44691.87,47,Central,Freelancer,3377,3377,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,27,Western,Corporate Employee,1257,1257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,married,5.0,5.0,2.0,0.0,7.0,1.0,0.0,2.0,2248.11,22.0,1.38,1.0,3.0,4.0,1.0,1.0,18.0,1.0,3.0,8336.0,8102.0,31,Northern,Corporate Employee,2095,2095,0.0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,single,8.0,8.0,5.0,1.0,6.0,1.0,0.0,2.0,17811.19,70.0,2.59,1.0,5.0,8.0,1.0,2.0,62.0,1.0,5.0,26160.0,54563.29,49,Central,Professional,3513,3513,0.0138888888888888,0.0416666666666666,0.6805555555555556,0.0416666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
1.0,0.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3.75,24.0,2.67,1.0,5.0,8.0,1.0,2.0,16.0,1.0,3.0,15570.63,15568.0,39,Central,Corporate Employee,1556,1556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,bachelor's degree,married - registered,7.0,7.0,2.0,3.0,6.0,1.0,0.0,1.0,1307.46,42.0,2.8,1.0,9.0,9.0,1.0,2.0,33.0,1.0,8.0,25700.0,24814.22,43,Central,Homemaker,1700,1700,0.0,0.1666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,Male,master's degree,married - registered,5.0,5.0,5.0,0.0,4.0,1.0,0.0,2.0,35084.06,196.0,6.53,1.0,12.0,169.0,1.0,11.0,27.0,1.0,3.0,12065.0,15758.67,42,Central,Corporate Employee,4180,4180,0.125,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,1.0,2.0,4.0,1.0,0.0,1.0,119344.32,129.0,4.16,1.0,11.0,15.0,1.0,2.0,114.0,1.0,10.0,180201.36,138556.11,32,Central,Corporate Employee,4195,4195,0.4375,0.125,0.3125,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0
0.0,Unknown,Male,bachelor's degree,single,10.0,7.0,9.0,2.0,2.0,2.0,0.0,2.0,1908.86,18.0,1.64,1.0,4.0,2.0,1.0,1.0,16.0,1.0,4.0,4500.0,4186.93,29,Southern,Professional,3285,3285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,2331.33,109.0,4.04,1.0,13.0,36.0,1.0,4.0,73.0,1.0,10.0,194310.4,195327.42,38,Western,Corporate Employee,2934,2934,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,251.67,9.0,1.5,1.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,6122.0,6287.08,31,Central,Corporate Employee,1173,1173,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,2426.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Northern,Unemployed,1853,1853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,single,10.0,8.0,4.0,5.0,5.0,1.0,0.0,2.0,7583.14,97.0,3.34,1.0,12.0,11.0,1.0,2.0,86.0,1.0,11.0,584579.92,595079.09,40,Central,Corporate Employee,2221,2221,0.1538461538461538,0.3076923076923077,0.3076923076923077,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,106626.09,88.0,3.26,1.0,8.0,9.0,1.0,3.0,79.0,1.0,5.0,217889.67,149031.34,35,Central,Corporate Employee,4046,4046,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0
0.0,0.0,Female,less than high school,married,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,3147.43,258.0,8.9,1.0,15.0,155.0,1.0,8.0,103.0,1.0,8.0,57450.0,61223.0,24,Northeastern,Freelancer,3873,3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,14900.71,113.0,4.19,1.0,9.0,29.0,1.0,3.0,84.0,1.0,7.0,59815.38,59007.73,50,Central,Professional,2106,2106,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,4.0,0.0,6.0,1.0,0.0,4.0,230344.6,40.0,2.0,1.0,5.0,9.0,1.0,2.0,31.0,1.0,4.0,122999.0,143282.07,36,Central,Unemployed,134,134,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,31429.61,26.0,1.86,1.0,6.0,2.0,1.0,1.0,24.0,1.0,6.0,126722.0,165061.86,43,Northeastern,Entrepreneur,3821,3821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,others,others,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,4134.23,3.0,1.5,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1934.0,27,Central,Student,1532,1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,Male,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,945.49,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,200.0,60,Northeastern,Freelancer,505,505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,single,7.0,5.0,8.0,1.0,2.0,1.0,0.0,4.0,37376.18,54.0,2.45,1.0,5.0,22.0,1.0,3.0,32.0,1.0,3.0,28392.0,38874.88,26,Central,Freelancer,4323,4323,0.0,0.0,0.2727272727272727,0.1818181818181818,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,less than high school,divorce,5.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,424573.67,37.0,2.06,1.0,5.0,14.0,1.0,2.0,23.0,1.0,3.0,126150.35,113437.97,36,Northeastern,Entrepreneur,2435,2435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,others,single,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,133794.99,7.0,1.75,1.0,3.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,238613.97,27,Central,Student,895,895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,others,single,5.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,4068.31,337.0,10.87,1.0,23.0,102.0,1.0,8.0,235.0,1.0,17.0,79723.0,85847.07,34,Central,Corporate Employee,456,456,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.0,1.0,Male,less than high school,married,5.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,1810.69,101.0,3.37,1.0,8.0,59.0,1.0,6.0,42.0,1.0,6.0,113419.0,117060.0,56,Central,Entrepreneur,2524,2524,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,bachelor's degree,single,6.0,6.0,1.0,2.0,5.0,1.0,0.0,1.0,4195.84,102.0,3.78,1.0,8.0,21.0,1.0,3.0,81.0,1.0,6.0,155864.0,166281.4,41,Eastern,Entrepreneur,3936,3936,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0555555555555555
0.0,Unknown,Male,bachelor's degree,single,5.0,5.0,4.0,1.0,1.0,2.0,0.0,1.0,16791.51,20.0,1.43,1.0,4.0,3.0,1.0,1.0,17.0,1.0,3.0,31406.77,27815.93,26,Central,Corporate Employee,3865,3865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,bachelor's degree,married - registered,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,3030.46,8.0,1.33,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,18000.0,17508.05,69,Central,Corporate Employee,173,173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,1351.66,104.0,3.59,1.0,11.0,20.0,1.0,3.0,84.0,1.0,9.0,22394.0,21079.94,44,Central,Corporate Employee,3523,3523,0.2,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0
0.0,0.0,Female,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,12590.54,107.0,3.69,1.0,12.0,52.0,1.0,5.0,55.0,1.0,8.0,66375.0,72267.43,29,Southern,Corporate Employee,3198,3198,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0
0.0,Unknown,Female,high school,single,5.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.4,34.0,4.86,1.0,12.0,12.0,1.0,4.0,22.0,1.0,8.0,41600.0,41599.6,31,Central,Corporate Employee,1882,1882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,Unknown,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,801.54,48.0,1.92,1.0,5.0,8.0,1.0,2.0,40.0,1.0,4.0,3597.0,4448.5,23,Northeastern,Student,91,91,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,21,Southern,Student,2215,2215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,13710.55,92.0,2.97,1.0,6.0,49.0,1.0,6.0,43.0,1.0,4.0,34661.0,24998.4,60,Central,Corporate Employee,1206,1206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,9191.47,129.0,4.3,1.0,11.0,32.0,1.0,4.0,97.0,1.0,7.0,137196.0,136991.58,36,Central,Freelancer,2924,2924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,married,5.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,3204.5,57.0,2.04,1.0,7.0,29.0,1.0,6.0,28.0,1.0,2.0,28375.69,30541.58,54,Central,Freelancer,3487,3487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.09,22.0,2.2,1.0,8.0,6.0,1.0,3.0,16.0,1.0,5.0,7439.0,7460.1,35,Central,Unemployed,3142,3142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,single,5.0,5.0,2.0,0.0,7.0,1.0,0.0,2.0,16.52,28.0,2.0,1.0,7.0,7.0,1.0,1.0,21.0,1.0,7.0,4806.0,4989.06,24,Northeastern,Student,217,217,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,vocational certificate/ diploma,married,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,10491.1,5.0,1.25,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,10492.0,355.0,44,Central,Corporate Employee,3399,3399,0.2592592592592592,0.037037037037037,0.0,0.0,0.0,0.7037037037037037,0.0,0.0,0.0,0.0
1.0,2.0,Female,master's degree,married,4.0,3.0,4.0,1.0,2.0,1.0,0.0,4.0,72217.89,133.0,4.43,1.0,13.0,28.0,1.0,5.0,105.0,2.0,13.0,191227.6,212428.68,63,Central,Professional,500,500,0.0,0.0833333333333333,0.5833333333333334,0.25,0.0,0.0833333333333333,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,338.0,10.9,1.0,25.0,142.0,1.0,10.0,196.0,1.0,17.0,70294.0,70294.0,24,Central,Student,3962,3962,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,single,5.0,5.0,2.0,0.0,4.0,1.0,0.0,1.0,19293.06,51.0,2.43,1.0,8.0,14.0,1.0,3.0,37.0,1.0,6.0,47540.5,63248.0,40,Central,Corporate Employee,1857,1857,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,others,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,23,Northeastern,Student,4147,4147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,married - registered,4.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,36104.06,43.0,2.05,1.0,5.0,20.0,1.0,3.0,23.0,1.0,3.0,358280.0,347802.11,46,Northern,Entrepreneur,1541,1541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,7500.0,20.0,1.82,1.0,3.0,6.0,1.0,1.0,14.0,1.0,3.0,25402.0,26902.0,38,Northern,Corporate Employee,1218,1218,0.2727272727272727,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,Male,master's degree,married - registered,9.0,6.0,5.0,4.0,5.0,2.0,0.0,1.0,2408.65,57.0,2.28,1.0,9.0,24.0,1.0,3.0,33.0,1.0,8.0,1432682.47,1437577.73,53,Central,Corporate Employee,2682,2682,0.5,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,35011.76,55.0,2.75,1.0,7.0,10.0,1.0,2.0,45.0,1.0,6.0,147358.89,119053.93,25,Central,Corporate Employee,1417,1417,0.0,0.125,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,bachelor's degree,married - registered,9.0,8.0,6.0,3.0,4.0,2.0,0.0,2.0,9985.61,58.0,2.52,1.0,9.0,4.0,1.0,1.0,54.0,1.0,8.0,181578.38,206510.38,50,Eastern,Corporate Employee,1677,1677,0.0,0.0526315789473684,0.4736842105263157,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.05,141.0,8.29,2.0,22.0,29.0,1.0,4.0,112.0,1.0,18.0,37247.38,37548.0,52,Eastern,Corporate Employee,3302,3302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,33,Eastern,Corporate Employee,2961,2961,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2.0,0.0,Female,bachelor's degree,married - registered,4.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,7596.6,73.0,3.32,1.0,7.0,10.0,1.0,2.0,63.0,1.0,6.0,27688.0,34194.92,47,Northern,Professional,954,954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,5.0,4.0,3.0,0.0,3.0,1.0,0.0,3.0,15650.15,96.0,3.31,1.0,8.0,20.0,1.0,3.0,76.0,1.0,6.0,39999.0,36253.36,25,Central,Student,2706,2706,0.0,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.4285714285714285,0.0
1.0,0.0,Female,high school,married,4.0,4.0,2.0,0.0,5.0,0.0,0.0,2.0,9561.99,50.0,3.13,1.0,13.0,17.0,1.0,3.0,33.0,1.0,10.0,18446.51,9868.05,31,Central,Corporate Employee,1239,1239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,32.88,96.0,4.0,1.0,10.0,43.0,1.0,7.0,53.0,1.0,6.0,13706.28,14004.51,23,Central,Entrepreneur,2446,2446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
